Job Title,URL,Company Name,Work Mode,Experience Required,Salary,Location,Post Rating,No. of Reviews,Post Age,Job Openings,No. of Applicants,Role Name,Industry Type,Department,Employment Type,Role Category,UG Requirements,PG Requirements,Skills Required
Urgent Hiring HNI Client Handling(Mutual Fund) Top AMC For PAN India,https://www.naukri.com/job-listings-urgent-hiring-hni-client-handling-mutual-fund-top-amc-for-pan-india-avani-consulting-bengaluru-delhi-ncr-mumbai-all-areas-3-to-8-years-160424004195,Avani Consulting ,Work From Office,3 - 8 years,5-10 Lacs P.A. ,"Bengaluru, Delhi / NCR, Mumbai (All Areas)",,,10 days ago,20,37,Sales Manager,Investment Banking / Venture Capital / Private Equity,BFSI Investments & Trading,"Full Time, Permanent","Trading, Asset & Wealth Management",Any Graduate,,"Portfolio Management, Mutual Funds Sales, HNI Clients handling, NISM, B2C, Investment Banking, Client Acquisition, Portfolio, Priority Banking, HNI Acquisition, HNI Client Handling, Wealth Management, HNI Sales, Direct Channel Sales, Relationship Management, MF, RM, Preferred Banking"
Relationship Manager (MFD/ IFA Channel),https://www.naukri.com/job-listings-relationship-manager-mfd-ifa-channel-syncrosquad-mumbai-all-areas-2-to-7-years-150624005165,Syncrosquad,Work From Office,2 - 7 years,4-9 Lacs P.A. ,Mumbai (All Areas),,,7 days ago,1,55,Key Account Manager,Investment Banking / Venture Capital / Private Equity,Sales & Business Development,"Full Time, Permanent",Enterprise & B2B Sales,Any Graduate,,"Mutual funds, NISM, mutual fund distributor, HNI Sales, Portfolio Management, Amc, PMS, Mutual Funds Sales, MF, MFD, HNI Client Handling"
Back Office Operations,https://www.naukri.com/job-listings-back-office-operations-t-d-newton-and-associates-chennai-7-to-12-years-140624503972,T D Newton And Associates,Work From Office,7 - 12 years,Not Disclosed,Chennai,2.7,33 Reviews,8 days ago,1,430,Customer Service,Recruitment / Staffing,Customer Success Service & Operations,"Full Time, Permanent","Customer Success, Service & Operations - Other",Any Graduate,Any Postgraduate,"Trade, Excel, Client servicing, Analytical, Investment banking operations, Relationship, Investment banking, Operations, Back office operations, Recruitment"
Specialist - Gastroenterology,https://www.naukri.com/job-listings-specialist-gastroenterology-aster-pharmacy-india-kochi-1-to-4-years-140624501019,Aster Pharmacy (india),Work From Office,1 - 4 years,Not Disclosed,Kochi,3.5,63 Reviews,8 days ago,1,Less than 10,Pain Specialist,Beauty & Personal Care,Healthcare & Life Sciences,"Full Time, Permanent",Doctor,Any Graduate,Any Postgraduate,"emergency medicine, investment banking, internal medicine, critical care, orthopedics, pulmonology, nursing, gastroenterology, capital market, general medicine, reconciliation, cardiology, nephrology, urology, general surgery, surgical, neurology, surgery"
Specialist - Obstetrics & Gynecology,https://www.naukri.com/job-listings-specialist-obstetrics-gynecology-aster-pharmacy-india-bengaluru-1-to-4-years-140624500807,Aster Pharmacy (india),Work From Office,1 - 4 years,Not Disclosed,Bengaluru,3.5,63 Reviews,8 days ago,1,Less than 10,Pain Specialist,Beauty & Personal Care,Healthcare & Life Sciences,"Full Time, Permanent",Doctor,Any Graduate,Any Postgraduate,"laparoscopy, opd, investment banking, medicine, nursing, infertility, capital market, patient care, general medicine, ultrasound, reconciliation, healthcare, gynecology, pediatrics, obstetrics and gynaecology, ivf, surgical, obstetrics, doctor activities, surgery"
Specialist - Dermatology,https://www.naukri.com/job-listings-specialist-dermatology-aster-pharmacy-india-kannur-1-to-3-years-140624500534,Aster Pharmacy (india),Work From Office,1 - 3 years,Not Disclosed,Kannur,3.5,63 Reviews,8 days ago,1,Less than 10,Pain Specialist,Beauty & Personal Care,Healthcare & Life Sciences,"Full Time, Permanent",Doctor,Any Graduate,Any Postgraduate,"business central, side, erp, nav, c, microsoft dynamics navision, investment banking, microsoft dynamics, al, navision, capital market, sql server, reconciliation, cal, gear box, dermatology, microsoft dynamics nav, grinding m, fitness"
Associate Client Engagement & Protection,https://www.naukri.com/job-listings-associate-client-engagement-protection-teamware-solutions-chennai-2-to-4-years-140624011221,Quantum Leap Consulting,Work From Office,2 - 4 years,2-4.5 Lacs P.A. ,Chennai,,,8 days ago,5,37,Investment Banking Associate,Banking,BFSI Investments & Trading,"Full Time, Permanent","Investment Banking, Private Equity & VC",Any Graduate,,"Bloomberg, Reference Data, Static Data, Dynamic Data"
Relationship Manager - Life Insurance/Retirement Plan /ULIP,https://www.naukri.com/job-listings-relationship-manager-life-insurance-retirement-plan-ulip-wow-softech-dubai-4-to-8-years-140624008615,WOW Softech,Work From Office,4 - 8 years,12-22 Lacs P.A. ,Dubai,,,8 days ago,1,166,Relationship Manager,Investment Banking / Venture Capital / Private Equity,BFSI Investments & Trading,"Full Time, Permanent",Life Insurance,Any Graduate,,"Mutual Funds, Life Insurance, Relationship Management, PMS, Retirement Planning, Wealth Management, Sales, Portfolio Management, HNI Sales, ULIP, Investment Advisory"
Relationship Manager - Mutual Fund Sales - (B2B)Banca  - AMC - ON Role,https://www.naukri.com/job-listings-relationship-manager-mutual-fund-sales-b2b-banca-amc-on-role-avani-consulting-hyderabad-secunderabad-chennai-mumbai-all-areas-1-to-6-years-140624008403,Avani Consultancy,Work From Office,1 - 6 years,Not Disclosed,"Hyderabad/Secunderabad, Chennai, Mumbai (All Areas)",,,8 days ago,35,33,Trading Asset & Wealth Management - Other,Investment Banking / Venture Capital / Private Equity,BFSI Investments & Trading,"Full Time, Permanent","Trading, Asset & Wealth Management",Any Graduate,,"NISM, Wealth Management, Amc, Asset Management, mutual funds, HNI, Investment Banking, Premier Banking, Cross Selling, Cross Sales, Portfolio Management Services, Priority Banking, Retail Branch Banking, HNI Sales, relationship management, PMS, Relationship, MF, RM, Preferred Banking"
Human Resource Recruiter Executive,https://www.naukri.com/job-listings-human-resource-recruiter-executive-matrix-consulting-hyderabad-3-to-5-years-140624006770,Matrix Consulting,Work From Office,3 - 5 years,Not Disclosed,Hyderabad( Jubilee Hills ),,,9 days ago,1,312,Recruitment & Talent Acquisition - Other,Investment Banking / Venture Capital / Private Equity,Human Resources,"Full Time, Permanent",Recruitment & Talent Acquisition,"PG: MBA/PGDM in Any Specialization, Other Post Graduate",,"interviewing, screening, including candidate sourcing"
ASP.NET Developer,https://www.naukri.com/job-listings-asp-net-developer-eureka-stock-and-share-broking-services-kolkata-1-to-2-years-140624005882,Eureka Stock And Share Broking Services,Work From Office,1 - 2 years,2.25-3.5 Lacs P.A. ,Kolkata,3.5,10 Reviews,9 days ago,1,248,Front End Developer,Investment Banking / Venture Capital / Private Equity,Engineering - Software & QA,"Full Time, Permanent",Software Development,B.Tech/B.E. in Computers,M.Tech in Computers,"ASP.Net, ASP.Net MVC, Asp.Net Core, Bootstrap, SQL Server"
GRAB Opportunity For Relationship Manager IN TOP AMC,https://www.naukri.com/job-listings-grab-opportunity-for-relationship-manager-in-top-amc-orange-corporate-solution-mumbai-mumbai-suburban-navi-mumbai-mumbai-all-areas-3-to-8-years-140624005853,Orange Corporate Solution,Work From Office,3 - 8 years,7-10 Lacs P.A. ,"Mumbai, Mumbai Suburban, Navi Mumbai, Mumbai (All Areas)",,,1 day ago,,Less than 10,Relationship Manager,Investment Banking / Venture Capital / Private Equity,BFSI Investments & Trading,"Full Time, Permanent",Life Insurance,Any Graduate,,"SALES, NISM, MUTUAL FUNDS, HNI, BROKING, SECURITIES, ACQUISITION, MF, PORTFOLIO, WEALTH, EQUITY"
Stock Trader,https://www.naukri.com/job-listings-stock-trader-naveen-advertisements-pvt-ltd-mumbai-all-areas-1-to-3-years-140624005327,Naveen Advertisements,Work From Office,1 - 3 years,2-3.25 Lacs P.A. ,Mumbai (All Areas)( Andheri West ),4.9,2 Reviews,9 days ago,1,68,Stock Broker,Investment Banking / Venture Capital / Private Equity,BFSI Investments & Trading,"Full Time, Permanent","Trading, Asset & Wealth Management",B.Com in Any Specialization,,"Futures Options, Stock Trading, Stock Broking, Share Trading, Demat, Stock Market"
Job Opportunity For Relationship Manager - MF with Leading AMC Company,https://www.naukri.com/job-listings-opportunity-for-relationship-manager-mf-with-leading-amc-company-avani-consulting-bokaro-dhanbad-jaipur-2-to-7-years-140624000073,Avani,Work From Office,2 - 7 years,4-8 Lacs P.A. ,"Bokaro, Dhanbad, Jaipur",,,9 days ago,100,57,BFSI Investments & Trading - Other,Investment Banking / Venture Capital / Private Equity,BFSI Investments & Trading,"Full Time, Permanent","BFSI, Investments & Trading - Other",Any Graduate,,"NISM, PMS, Mutual Funds Sales, Amfi, Wealth Management, HNI Sales, Cross Selling, Third Party Products, HNI Acquisition, HNI Client Handling, Banking Sales, securities"
Job Opportunity For Relationship Manager - MF with Leading AMC Company,https://www.naukri.com/job-listings-opportunity-for-relationship-manager-mf-with-leading-amc-company-avani-consulting-bangalore-rural-delhi-ncr-mumbai-all-areas-2-to-5-years-140624000065,Avani,Work From Office,2 - 5 years,5-10 Lacs P.A. ,"Bangalore Rural, Delhi / NCR, Mumbai (All Areas)",,,9 days ago,100,143,BFSI Investments & Trading - Other,Investment Banking / Venture Capital / Private Equity,BFSI Investments & Trading,"Full Time, Permanent","BFSI, Investments & Trading - Other",Any Graduate,,"Mutual Funds Sales, HNI Acquisition, NISM, PMS, Cross Selling, Third Party Products, wealth Manager, HNI Client Handling, Banking Sales, HNI Sales, banking sale, portfolio Manager, Aif"
FIG- Underwriter- (Financial institutional groups).,https://www.naukri.com/job-listings-fig-underwriter-financial-institutional-groups-mancer-consulting-services-bengaluru-6-to-11-years-140224006435,Mancer Consulting Services,Work From Office,6 - 11 years,16-27.5 Lacs P.A. ,Bengaluru,,,16 days ago,5,459,Risk Analyst,Investment Banking / Venture Capital / Private Equity,BFSI Investments & Trading,"Full Time, Permanent",Lending,Any Graduate,,"Underwriting, Credit Analysis, Financial Institutions, Fig, Credit Underwriting, Camel"
Deputy Manager / Manager - Compliance,https://www.naukri.com/job-listings-deputy-manager-manager-compliance-suche-consultants-mumbai-3-to-5-years-130624909525,Leading Client,Work From Office,3 - 5 years,Not Disclosed,Mumbai,,,9 days ago,,115,Risk Analyst,Investment Banking / Venture Capital / Private Equity,BFSI Investments & Trading,"Full Time, Permanent",Lending,Any Graduate,,"Compliance, statutory compliance, compliance monitoring, investment banking, agreements, capital market, sebi, equity, regulatory requirements"
Executive Assistant,https://www.naukri.com/job-listings-executive-assistant-unifi-capital-chennai-5-to-10-years-130624909344,Unifi Capital,Work From Office,5 - 10 years,Not Disclosed,Chennai,4.4,18 Reviews,9 days ago,1,204,Administration - Other,Banking,Administration & Facilities,"Full Time, Permanent",Administration,PG: Any Postgraduate,,"EA, Fixing Appointments, Personnel Administration, Portfolio Management, Investment Banking, Personal Assistance, Calendaring, Secretarial Activities, Fixed Income, Capital Market, PA, Travel Arrangements, Letter Drafting, Travel Booking, Calendar Management, Travel Coordination"
Middle Office Manager (Product Control),https://www.naukri.com/job-listings-middle-office-manager-product-control-optiver-india-securities-private-limited-mumbai-12-to-16-years-130624906550,Optiver India Securities,Work From Office,12 - 16 years,Not Disclosed,Mumbai,,,10 days ago,,235,Lending - Other,Banking,BFSI Investments & Trading,"Full Time, Permanent",Lending,Any Graduate,"MBA/PGDM in Any Specialization, CA in CA","Product Control, VBA, derivative products, P&L accounting, financial markets, Python, SQL"
Assistant Manager - Catalyst ESG,https://www.naukri.com/job-listings-assistant-manager-catalyst-esg-mg-plc-mumbai-3-to-5-years-130624502322,MG plc,Work From Office,3 - 5 years,Not Disclosed,Mumbai,4.4,12 Reviews,9 days ago,1,41,Treasury Operations Manager,Banking,Finance & Accounting,"Full Time, Permanent",Treasury,Any Graduate,Any Postgraduate,"Supply chain, Due diligence, Actuarial, Customer service, Investment banking, Asset management, Portfolio management, Financial services, Private equity, Auditing"
Relationship Executive,https://www.naukri.com/job-listings-relationship-executive-equitas-small-finance-bank-ltd-mumbai-2-to-6-years-130624501590,Equitas Small Finance Bank,Work From Office,2 - 6 years,Not Disclosed,Mumbai,4.3,3778 Reviews,9 days ago,1,96,Relationship Manager,Banking,BFSI Investments & Trading,"Full Time, Permanent",Banking Operations,Any Graduate,Any Postgraduate,"customer service, investment, banking operations, business development, retail sales, accounting, financial services, sales, disbursement, marketing, branch operations, portfolio, relationship management, wealth management, mutual funds, finance"
Oracle Database Administrator,https://www.naukri.com/job-listings-oracle-database-administrator-viteos-capital-market-services-ltd-mumbai-chennai-bengaluru-4-to-8-years-130624500819,Intertrust Group,Work From Office,4 - 8 years,Not Disclosed,"Mumbai, Chennai, Bengaluru",3.5,7 Reviews,9 days ago,1,447,Database Administrator,Investment Banking / Venture Capital / Private Equity,Engineering - Software & QA,"Full Time, Permanent",DBA / Data warehousing,Any Graduate,Any Postgraduate,"Network operations, database security, Database, data integrity, Troubleshooting, Continuous improvement, Information technology, Oracle Database Administrator, Monitoring"
Finance Manager - Leading Venture capital firm,https://www.naukri.com/job-listings-finance-manager-leading-venture-capital-firm-corenza-talent-management-bangalore-rural-bengaluru-5-to-8-years-130624010071,Corenza Talent Management,Work From Office,5 - 8 years,Not Disclosed,"Bangalore Rural, Bengaluru",,,9 days ago,1,236,Finance Manager,Investment Banking / Venture Capital / Private Equity,Finance & Accounting,"Full Time, Permanent",Finance,PG: CA in Any Specialization,,"Private Equity, Financial Services, Tax Compliance, NAV Calculation, Venture Capital, Statutory Audit, Financial Reporting, Fund operations, Fund Accounting, Tax Reporting, Aif, Fatca"
Portfolio Management - CIB,https://www.naukri.com/job-listings-portfolio-management-cib-crescendo-global-leadership-hiring-india-private-l-imited-gurugram-3-to-8-years-130624009452,Crescendo Global Leadership Hiring India Private L Imited,Work From Office,3 - 8 years,Not Disclosed,Gurugram,,,9 days ago,1,298,Investment Banking Private Equity & VC - Other,Analytics / KPO / Research,BFSI Investments & Trading,"Full Time, Permanent","Investment Banking, Private Equity & VC",Any Graduate,,"Commercial Banking, Portfolio Management, Financial Modelling, Due Diligence, Cash Flow"
Urgent opening For Stock operation in Ahmadabad,https://www.naukri.com/job-listings-urgent-opening-for-stock-operation-in-ahmadabad-delight-hr-gandhinagar-ahmedabad-3-to-8-years-130624009297,Delight HR services,Work From Office,3 - 8 years,Not Disclosed,"Gandhinagar, Ahmedabad( Gift City )",,,9 days ago,2,58,Operations - Other,FinTech / Payments,Customer Success Service & Operations,"Full Time, Permanent",Operations,Any Graduate,,"Payout, payin, fund, Reconciliation, stock operation, Stock"
